latitude,longitude,temperature_c,ndbi,ndvi,city
31.64693103448276,74.84729999999999,35.534807775633304,0.3197949482845531,0.2604699816179089,Amritsar
31.648655172413793,74.84729999999999,35.48410638194405,0.3495674869923641,0.41687416753901174,Amritsar
31.650379310344828,74.84729999999999,35.35403283674353,0.27835766897253034,0.34723901677323116,Amritsar
31.652103448275863,74.84729999999999,37.168575459016374,0.39490121786291116,0.36206861536809826,Amritsar
31.653827586206894,74.84729999999999,33.668940780838746,0.3668909302965462,0.4272145511857862,Amritsar
31.65555172413793,74.84729999999999,29.44127638156308,0.281689061238483,0.3470332332999565,Amritsar
31.657275862068964,74.84729999999999,34.34829254928865,0.28581519447746984,0.3274942054364508,Amritsar
31.659,74.84729999999999,34.49296989094854,0.3087754867207935,0.4901564031625457,Amritsar
31.609,74.84902413793102,33.3030914921943,0.2598468466826474,0.38787117814782374,Amritsar
31.610724137931037,74.84902413793102,36.555764657378305,0.22385640054743863,0.43035507205744794,Amritsar
31.61244827586207,74.84902413793102,32.219007138555,0.2650990593802448,0.44603941742295694,Amritsar
31.614172413793106,74.84902413793102,33.798098365028224,0.28448612343162305,0.22731336939416594,Amritsar
31.615896551724138,74.84902413793102,34.526927782163845,0.2920267526969945,0.2327820373848908,Amritsar
31.617620689655173,74.84902413793102,34.51354288856229,0.3008389002556218,0.4025460081399147,Amritsar
31.619344827586207,74.84902413793102,36.60030851497061,0.30416678085433113,0.3743941329964988,Amritsar
31.621068965517242,74.84902413793102,34.9731937927537,0.3252203856763433,0.3027797110156774,Amritsar
31.622793103448277,74.84902413793102,31.90484543144092,0.35222225414737257,0.45144317167003056,Amritsar
31.624517241379312,74.84902413793102,36.79369023215247,0.40998131912008184,0.19145613731915004,Amritsar
31.626241379310347,74.84902413793102,35.86117686828351,0.2810398726746841,0.48958226219452905,Amritsar
31.62796551724138,74.84902413793102,37.62549657786524,0.3367862306815152,0.22570499382686376,Amritsar
31.629689655172413,74.84902413793102,35.414101796710355,0.41027652715536167,0.3502278947234452,Amritsar
31.631413793103448,74.84902413793102,37.92430925010874,0.3897592727118867,0.45287878479199245,Amritsar
31.633137931034483,74.84902413793102,36.446757617600504,0.3234420941692574,0.33883976884859623,Amritsar
31.634862068965518,74.84902413793102,37.066225267929916,0.4236140981458026,0.4249685037967153,Amritsar
31.636586206896553,74.84902413793102,38.301696948514625,0.3489420044723023,0.3722090515024187,Amritsar
31.638310344827588,74.84902413793102,38.25410250713667,0.4196374723121246,0.28772408421854495,Amritsar
31.640034482758622,74.84902413793102,34.875898567564086,0.32878375470531246,0.33826299974058305,Amritsar
31.641758620689654,74.84902413793102,34.21497796117489,0.28961504411157524,0.3582776683492264,Amritsar
31.64348275862069,74.84902413793102,34.88621720636632,0.3317636380314863,0.3090204138310286,Amritsar
31.645206896551723,74.84902413793102,35.27033621591318,0.3136336390789599,0.2810710325441262,Amritsar
31.64693103448276,74.84902413793102,37.250168167445146,0.31088946366640713,0.41618677206970917,Amritsar
31.648655172413793,74.84902413793102,37.050488228070385,0.3672384051315254,0.1912511845811904,Amritsar
31.650379310344828,74.84902413793102,35.902039512881245,0.2779196545823652,0.3523453002937359,Amritsar
31.652103448275863,74.84902413793102,34.141340765583706,0.2985770016678191,0.34948035793295257,Amritsar
31.653827586206894,74.84902413793102,33.19824250736676,0.2411818775838791,0.3719503062982784,Amritsar
31.65555172413793,74.84902413793102,36.080325052616004,0.2709413635888218,0.35113548752906387,Amritsar
31.657275862068964,74.84902413793102,32.82398034373455,0.244651196872335,0.3534157364088077,Amritsar
31.659,74.84902413793102,34.81864752865908,0.31751461840977735,0.40608909514041674,Amritsar
31.609,74.85074827586206,31.545407474657416,0.255299363838367,0.40824089112986467,Amritsar
31.610724137931037,74.85074827586206,36.58927014105084,0.23273047115281725,0.37329018953416876,Amritsar
31.61244827586207,74.85074827586206,34.04697991227911,0.3015440930889705,0.2890037278990061,Amritsar
31.614172413793106,74.85074827586206,33.9189174041026,0.2879717052932568,0.37974165023548906,Amritsar
31.615896551724138,74.85074827586206,33.882439331707744,0.2905530524419563,0.23047719623077736,Amritsar
31.617620689655173,74.85074827586206,36.933487963626696,0.2796503455703609,0.45265856697055684,Amritsar
31.619344827586207,74.85074827586206,33.7105642416307,0.3938641791692292,0.19294914075140562,Amritsar
31.621068965517242,74.85074827586206,36.4025613651117,0.3392848031989554,0.3929941295609416,Amritsar
31.622793103448277,74.85074827586206,38.292860058344395,0.3749973045783259,0.31315022279461957,Amritsar
31.624517241379312,74.85074827586206,34.92851191544373,0.36009260036429763,0.38267995697865126,Amritsar
31.626241379310347,74.85074827586206,36.178750556693316,0.3800466343990556,0.343008495786085,Amritsar
31.62796551724138,74.85074827586206,35.254504397672484,0.29329474254664034,0.3583894950353706,Amritsar
31.629689655172413,74.85074827586206,37.730216438249926,0.3537476096697283,0.36598714149891276,Amritsar
31.631413793103448,74.85074827586206,38.21735092144499,0.3497025104632023,0.3710329390676489,Amritsar
31.633137931034483,74.85074827586206,36.32535320236421,0.3660733792964311,0.42138806151091696,Amritsar
31.634862068965518,74.85074827586206,38.03552649215061,0.32457320409095974,0.11927457010536777,Amritsar
31.636586206896553,74.85074827586206,37.57509584683658,0.39314413959793854,0.32666823369674913,Amritsar
31.638310344827588,74.85074827586206,35.6361317806128,0.387761775149058,0.298705308206763,Amritsar
31.640034482758622,74.85074827586206,37.4999587304233,0.4663208153443206,0.20762979470525364,Amritsar
31.641758620689654,74.85074827586206,34.17920256336673,0.43793030652004233,0.31091920782948923,Amritsar
31.64348275862069,74.85074827586206,36.73247371794987,0.4208022481763006,0.4242304190870927,Amritsar
31.645206896551723,74.85074827586206,36.2201062717811,0.4665956544005449,0.3999949851379856,Amritsar
31.64693103448276,74.85074827586206,35.82841953744727,0.3407796726129322,0.3001503848404332,Amritsar
31.648655172413793,74.85074827586206,34.1145092404107,0.3817829611170711,0.4892840450143238,Amritsar
31.650379310344828,74.85074827586206,36.08048584145298,0.36407201138379325,0.5185264247098292,Amritsar
31.652103448275863,74.85074827586206,38.653790308184796,0.39390624234691196,0.38119553177479026,Amritsar
31.653827586206894,74.85074827586206,36.91236935803261,0.381261426344928,0.3263535781463779,Amritsar
31.65555172413793,74.85074827586206,35.746036750587535,0.2661191179165919,0.39619908826198247,Amritsar
31.657275862068964,74.85074827586206,37.421774472001985,0.3251578027635798,0.3764995534257037,Amritsar
31.659,74.85074827586206,36.274096841388626,0.2538967290784628,0.6015514286103238,Amritsar
31.609,74.8524724137931,33.99497509898923,0.30645683205383073,0.38600309862902,Amritsar
31.610724137931037,74.8524724137931,36.72830119991701,0.22897917126633122,0.45047883131672223,Amritsar
31.61244827586207,74.8524724137931,32.85179420629393,0.3041793672146006,0.525702306464773,Amritsar
31.614172413793106,74.8524724137931,34.134564520185094,0.2989261519948893,0.4758656728667315,Amritsar
31.615896551724138,74.8524724137931,34.94257669813118,0.3784317197725534,0.3894510689961085,Amritsar
31.617620689655173,74.8524724137931,38.03954068132807,0.21654647898175178,0.2722369949337644,Amritsar
31.619344827586207,74.8524724137931,34.964665594163186,0.4355113711972025,0.3608046030086783,Amritsar
31.621068965517242,74.8524724137931,35.463555494274104,0.29454826532534045,0.35302694268586005,Amritsar
31.622793103448277,74.8524724137931,36.958372846548855,0.45824902918882704,0.2991122847089591,Amritsar
31.624517241379312,74.8524724137931,36.64729522638234,0.345483930084463,0.31100352139315923,Amritsar
31.626241379310347,74.8524724137931,35.38363453785267,0.3973990160489002,0.29324155721561446,Amritsar
31.62796551724138,74.8524724137931,38.277915269057516,0.3268364930286562,0.21437460811786305,Amritsar
31.629689655172413,74.8524724137931,40.7607314937393,0.39719927439042,0.32804065111094755,Amritsar
31.631413793103448,74.8524724137931,36.35342359421927,0.47106683822599515,0.3214479941721041,Amritsar
31.633137931034483,74.8524724137931,41.356373760154156,0.34845681097763287,0.4389075737878786,Amritsar
31.634862068965518,74.8524724137931,39.61434256109666,0.4996833683986122,0.3550875930506088,Amritsar
31.636586206896553,74.8524724137931,35.73976478171354,0.36905825392273217,0.2604926014337767,Amritsar
31.638310344827588,74.8524724137931,39.00184054739969,0.28433583192002104,0.1592676507377627,Amritsar
31.640034482758622,74.8524724137931,35.55488131612481,0.39416275227721315,0.504245097702544,Amritsar
31.641758620689654,74.8524724137931,37.757042733023184,0.3729470820722099,0.20611127119349013,Amritsar
31.64348275862069,74.8524724137931,35.10385528716024,0.391597259743967,0.2768659042146102,Amritsar
31.645206896551723,74.8524724137931,36.79547154918987,0.3139477059772932,0.38702689976887306,Amritsar
31.64693103448276,74.8524724137931,36.76784416439899,0.37081545501597396,0.28876990213199677,Amritsar
31.648655172413793,74.8524724137931,37.58268258432162,0.355089922286401,0.5113819120975757,Amritsar
31.650379310344828,74.8524724137931,34.78745085620101,0.32759525532563677,0.34732594737899836,Amritsar
31.652103448275863,74.8524724137931,35.771146225266946,0.3442824562463109,0.34412973059169244,Amritsar
31.653827586206894,74.8524724137931,36.28616818016584,0.3010300644604832,0.5542017330535493,Amritsar
31.65555172413793,74.8524724137931,36.003398524986714,0.31538985450088924,0.26825090982810085,Amritsar
31.657275862068964,74.8524724137931,33.29998326742765,0.3342423476763267,0.4419306742197912,Amritsar
31.659,74.8524724137931,36.00374561661176,0.43362173059366904,0.4165675427361815,Amritsar
31.609,74.85419655172413,33.600155734508355,0.2266828641027257,0.3318972681778246,Amritsar
31.610724137931037,74.85419655172413,34.488150468547296,0.29305455234392924,0.49764779901453216,Amritsar
31.61244827586207,74.85419655172413,35.07112177173436,0.290178508612965,0.4475518366684497,Amritsar
31.614172413793106,74.85419655172413,33.38845254332613,0.32869596958841,0.49904946545540846,Amritsar
31.615896551724138,74.85419655172413,37.77481867067598,0.3291238264478712,0.30253718002614255,Amritsar
31.617620689655173,74.85419655172413,35.656704822307475,0.3876074547947399,0.3676779679609303,Amritsar
31.619344827586207,74.85419655172413,35.023476406623715,0.4144753127388414,0.35940343966698723,Amritsar
31.621068965517242,74.85419655172413,36.48939310593351,0.3693259897900994,0.4530879380432312,Amritsar
31.622793103448277,74.85419655172413,37.20414373388679,0.31872887900847696,0.27730458768882377,Amritsar
31.624517241379312,74.85419655172413,36.218383201165054,0.48626889272738893,0.3312061511646884,Amritsar
31.626241379310347,74.85419655172413,35.613623302459686,0.3505742788030163,0.27818451567306546,Amritsar
31.62796551724138,74.85419655172413,39.264512191545876,0.4565449382841238,0.31760315540059064,Amritsar
31.629689655172413,74.85419655172413,36.79076128275224,0.34015539149267804,0.3318466198036283,Amritsar
31.631413793103448,74.85419655172413,38.02980699977729,0.38566766804007935,0.32245941051453203,Amritsar
31.633137931034483,74.85419655172413,36.64296280021572,0.4270936293454644,0.2167128369006237,Amritsar
31.634862068965518,74.85419655172413,38.711659109155434,0.5100344014350755,0.22124649028296794,Amritsar
31.636586206896553,74.85419655172413,39.35211416036381,0.4886056616506397,0.30435756992684687,Amritsar
31.638310344827588,74.85419655172413,38.50569909497074,0.5190082399509464,0.28481222090200775,Amritsar
31.640034482758622,74.85419655172413,38.59631713295385,0.40242338031652636,0.33946455696876293,Amritsar
31.641758620689654,74.85419655172413,32.38633769355885,0.41171637768972214,0.1413039654856026,Amritsar
31.64348275862069,74.85419655172413,39.0624351267762,0.4433898141441072,0.3052902249838024,Amritsar
31.645206896551723,74.85419655172413,37.31159147081094,0.4265538440537235,0.2895821532996681,Amritsar
31.64693103448276,74.85419655172413,34.93661169583112,0.386202904292256,0.3233361831163315,Amritsar
31.648655172413793,74.85419655172413,39.920767182184115,0.39098749650047676,0.5424793492924513,Amritsar
31.650379310344828,74.85419655172413,35.572638092061474,0.37728053721649396,0.39508377941198375,Amritsar
31.652103448275863,74.85419655172413,37.80515960201993,0.2926257807314243,0.37666443886619255,Amritsar
31.653827586206894,74.85419655172413,34.131218533225095,0.3666341309539218,0.36695966256233015,Amritsar
31.65555172413793,74.85419655172413,35.425197281596844,0.47600852008036637,0.27902311514434,Amritsar
31.657275862068964,74.85419655172413,37.97593528499287,0.2282304725260213,0.44823027984865177,Amritsar
31.659,74.85419655172413,34.369842719516726,0.31115010395847004,0.33268456277629,Amritsar
31.609,74.85592068965516,35.67237343801915,0.30996808354500555,0.419606520197457,Amritsar
31.610724137931037,74.85592068965516,36.71592014970322,0.3566862208126622,0.5328035333791368,Amritsar
31.61244827586207,74.85592068965516,35.402384005455666,0.3506076076606944,0.3193570994703916,Amritsar
31.614172413793106,74.85592068965516,36.04030396719297,0.2527365716637955,0.4765756867990486,Amritsar
31.615896551724138,74.85592068965516,36.63169921565962,0.3544783682301765,0.19191476036153804,Amritsar
31.617620689655173,74.85592068965516,38.35819949460388,0.439324242296333,0.32129787687685435,Amritsar
31.619344827586207,74.85592068965516,35.997928524044084,0.34584683069186833,0.353349614122229,Amritsar
31.621068965517242,74.85592068965516,37.01954025783174,0.3540011335733762,0.2458891379224649,Amritsar
31.622793103448277,74.85592068965516,37.46265190724169,0.3473178006764191,0.2537616680034235,Amritsar
31.624517241379312,74.85592068965516,39.35463385196351,0.44968885471001596,0.3068705222530455,Amritsar
31.626241379310347,74.85592068965516,36.13180724930198,0.3253191462921445,0.31660052023332697,Amritsar
31.62796551724138,74.85592068965516,38.458380132514094,0.41430858381239266,0.23440478043884008,Amritsar
31.629689655172413,74.85592068965516,37.72649643362857,0.39794927170065886,0.14190214808013002,Amritsar
31.631413793103448,74.85592068965516,36.877410662162085,0.46830572846019075,0.21337573793978026,Amritsar
31.633137931034483,74.85592068965516,38.955374826425725,0.44685632747819526,0.2516036473381701,Amritsar
31.634862068965518,74.85592068965516,37.43151770037074,0.4690488725343636,0.2023408529672837,Amritsar
31.636586206896553,74.85592068965516,38.36212081219594,0.4297390765161065,0.1572669820882216,Amritsar
31.638310344827588,74.85592068965516,38.57123725292843,0.42471101990394106,0.29912899750299343,Amritsar
31.640034482758622,74.85592068965516,38.68730274778491,0.4401648371881113,0.32485252161005274,Amritsar
31.641758620689654,74.85592068965516,38.820649079362234,0.3611097708646002,0.1937852882314921,Amritsar
31.64348275862069,74.85592068965516,36.668924246312024,0.3158598708146974,0.27009383040427803,Amritsar
31.645206896551723,74.85592068965516,36.955864880057696,0.2851206977789706,0.2458383357852484,Amritsar
31.64693103448276,74.85592068965516,34.1847453131261,0.4319964244754985,0.3737804816275598,Amritsar
31.648655172413793,74.85592068965516,36.439713618756656,0.3070152077199999,0.1868475134674144,Amritsar
31.650379310344828,74.85592068965516,37.933429098092816,0.3485645351318108,0.26017804408611495,Amritsar
31.652103448275863,74.85592068965516,36.566092290079254,0.42905791734187476,0.25548992673799414,Amritsar
31.653827586206894,74.85592068965516,37.8412780814153,0.46494740028763437,0.29433808829394703,Amritsar
31.65555172413793,74.85592068965516,33.66739658158646,0.2993493611123832,0.36073121840573213,Amritsar
31.657275862068964,74.85592068965516,37.14514182771523,0.27792943122176794,0.5169747051635443,Amritsar
31.659,74.85592068965516,36.28251893779557,0.3254187497540679,0.4895441423039957,Amritsar
31.609,74.8576448275862,32.73760036556869,0.32188560058428545,0.284052625656285,Amritsar
31.610724137931037,74.8576448275862,34.985096174069234,0.3729578038358951,0.5282229763619324,Amritsar
31.61244827586207,74.8576448275862,37.91787894687473,0.37971721159576166,0.3993080629866701,Amritsar
31.614172413793106,74.8576448275862,36.091175758903624,0.33916490295098256,0.3167854331762012,Amritsar
31.615896551724138,74.8576448275862,32.0146411221562,0.38701854553203613,0.4383875069542719,Amritsar
31.617620689655173,74.8576448275862,35.865159473644134,0.3960032938035609,0.4161738898335746,Amritsar
31.619344827586207,74.8576448275862,36.44184276004672,0.3417018359951059,0.2644294923859293,Amritsar
31.621068965517242,74.8576448275862,38.65491717790512,0.4877234020532993,0.16958188352842013,Amritsar
31.622793103448277,74.8576448275862,36.14003268685377,0.44821472028829146,0.15796631895530905,Amritsar
31.624517241379312,74.8576448275862,37.17855868780434,0.5357068202441387,0.12527340146124882,Amritsar
31.626241379310347,74.8576448275862,39.6166582931174,0.4554643003202878,0.3495038289277825,Amritsar
31.62796551724138,74.8576448275862,36.21263840067887,0.437172477375009,0.3076689499365839,Amritsar
31.629689655172413,74.8576448275862,39.959420189220886,0.4207272211557669,0.2014256626404416,Amritsar
31.631413793103448,74.8576448275862,40.17142966001677,0.46307874554406003,0.14537337231095362,Amritsar
31.633137931034483,74.8576448275862,40.77623486661691,0.4978439950505545,0.0,Amritsar
31.634862068965518,74.8576448275862,36.94034539388585,0.3998789065972458,0.0767002977063613,Amritsar
31.636586206896553,74.8576448275862,38.325367740666806,0.5205328781411067,0.3007628883297232,Amritsar
31.638310344827588,74.8576448275862,36.46300791296007,0.43929823618242286,0.3030004452480315,Amritsar
31.640034482758622,74.8576448275862,38.723813360118065,0.41140620030704356,0.11433372171886509,Amritsar
31.641758620689654,74.8576448275862,37.534638683202786,0.3897319832098032,0.2135422273071115,Amritsar
31.64348275862069,74.8576448275862,37.51996084965418,0.4939872275496049,0.27418793005755193,Amritsar
31.645206896551723,74.8576448275862,35.93462794831001,0.42951517517419013,0.2912880676357412,Amritsar
31.64693103448276,74.8576448275862,38.954485879622275,0.4791936321457689,0.34641202946855565,Amritsar
31.648655172413793,74.8576448275862,37.00839541156887,0.3841927311697435,0.27872861638840857,Amritsar
31.650379310344828,74.8576448275862,39.877711155128594,0.42949445388374374,0.37023519077370326,Amritsar
31.652103448275863,74.8576448275862,36.740929996040634,0.381764571869367,0.3296936512820601,Amritsar
31.653827586206894,74.8576448275862,35.95965911858821,0.385977620130519,0.25891431831608014,Amritsar
31.65555172413793,74.8576448275862,34.157227113918765,0.49295509345685545,0.3856388242163947,Amritsar
31.657275862068964,74.8576448275862,36.388617181478914,0.2922805911503862,0.3813059612242179,Amritsar
31.659,74.8576448275862,37.26075554614557,0.28412104023516566,0.36100716038302866,Amritsar
31.609,74.85936896551723,33.491803694629354,0.2276045653927835,0.3527498305223163,Amritsar
31.610724137931037,74.85936896551723,36.32626462532901,0.24786025553480384,0.22207681459021542,Amritsar
31.61244827586207,74.85936896551723,36.429268325780846,0.40560242857538237,0.36715311393508426,Amritsar
31.614172413793106,74.85936896551723,35.776672351283196,0.3320806936655348,0.4315634902541692,Amritsar
31.615896551724138,74.85936896551723,36.92946070275727,0.34711321645824533,0.32560237930586095,Amritsar
31.617620689655173,74.85936896551723,38.1529136751907,0.3516196727930108,0.23989337906587943,Amritsar
31.619344827586207,74.85936896551723,37.80256179697005,0.38497632973064416,0.3345890029839315,Amritsar
31.621068965517242,74.85936896551723,37.400885957505125,0.392748157903172,0.3493145167085475,Amritsar
31.622793103448277,74.85936896551723,38.67027172625925,0.46739599087957495,0.11050631635530911,Amritsar
31.624517241379312,74.85936896551723,38.59952743117667,0.4851939826337833,0.15620280805964182,Amritsar
31.626241379310347,74.85936896551723,38.43544187804801,0.44310274915207143,0.14587235545981586,Amritsar
31.62796551724138,74.85936896551723,40.19729184345795,0.48990387589634304,0.1815960547217388,Amritsar
31.629689655172413,74.85936896551723,39.34975921228226,0.4735249705986917,0.2848695410083272,Amritsar
31.631413793103448,74.85936896551723,39.82239549514605,0.5212099865346549,0.13797884347444445,Amritsar
31.633137931034483,74.85936896551723,39.0799890858516,0.4268721245369851,0.12673586494801,Amritsar
31.634862068965518,74.85936896551723,40.30689642298015,0.43453156340916627,0.09519207925980935,Amritsar
31.636586206896553,74.85936896551723,38.65519290969863,0.5096062227707756,0.189452179360334,Amritsar
31.638310344827588,74.85936896551723,40.32492903871355,0.44437576257694933,0.27196894620152157,Amritsar
31.640034482758622,74.85936896551723,37.44279810974935,0.4596823366755658,0.18039191266735405,Amritsar
31.641758620689654,74.85936896551723,39.61476748039734,0.5673798819086051,0.1583630171419914,Amritsar
31.64348275862069,74.85936896551723,36.473189389903496,0.4322267766599741,0.05010688270505184,Amritsar
31.645206896551723,74.85936896551723,36.75342870053842,0.39774695819711847,0.21298759108802806,Amritsar
31.64693103448276,74.85936896551723,40.998608820936646,0.42632357280552663,0.365929907856038,Amritsar
31.648655172413793,74.85936896551723,38.033084452559955,0.4003444766050284,0.25425713139557177,Amritsar
31.650379310344828,74.85936896551723,36.81809434512546,0.450840766258671,0.21258885225574475,Amritsar
31.652103448275863,74.85936896551723,35.468560553535184,0.3386536875334754,0.27612676261906505,Amritsar
31.653827586206894,74.85936896551723,39.313474655632014,0.35862890277561643,0.2530190026256957,Amritsar
31.65555172413793,74.85936896551723,36.0194328524369,0.3923658308945585,0.3188513502628568,Amritsar
31.657275862068964,74.85936896551723,34.85585119608327,0.3192779176239876,0.3607493387538327,Amritsar
31.659,74.85936896551723,34.34241350782819,0.32752224779876826,0.23499176017811746,Amritsar
31.609,74.86109310344827,35.26290670866983,0.31593127771707585,0.4352201005735018,Amritsar
31.610724137931037,74.86109310344827,35.15001706608164,0.2706691531785788,0.5004134336964774,Amritsar
31.61244827586207,74.86109310344827,34.2102077704037,0.3007587456880272,0.35505242595976766,Amritsar
31.614172413793106,74.86109310344827,36.61094039833679,0.3868013955859163,0.38712488754569396,Amritsar
31.615896551724138,74.86109310344827,33.371976064197206,0.44232504890045016,0.30642974322793565,Amritsar
31.617620689655173,74.86109310344827,36.87756610798606,0.4083727688217853,0.2308816459493683,Amritsar
31.619344827586207,74.86109310344827,37.35340747689875,0.3933980716422949,0.3072458286888399,Amritsar
31.621068965517242,74.86109310344827,37.47531160198644,0.4718546327331993,0.26083280495688593,Amritsar
31.622793103448277,74.86109310344827,37.78324735676642,0.4515742903263427,0.2290937707017709,Amritsar
31.624517241379312,74.86109310344827,38.623863005342166,0.4404285019840753,0.29784094983817694,Amritsar
31.626241379310347,74.86109310344827,35.258664429807226,0.5271598531313957,0.12651360175942228,Amritsar
31.62796551724138,74.86109310344827,37.816227154711456,0.41081654152444924,0.241425973374845,Amritsar
31.629689655172413,74.86109310344827,40.30791399500293,0.4892623101742505,0.17536419295194963,Amritsar
31.631413793103448,74.86109310344827,39.65051135123478,0.488816263166506,0.19595976301403145,Amritsar
31.633137931034483,74.86109310344827,38.670025072868796,0.42719320828894375,0.355012478059112,Amritsar
31.634862068965518,74.86109310344827,37.93782531925156,0.5210655056832793,0.19643486605517008,Amritsar
31.636586206896553,74.86109310344827,38.41403411791663,0.46813246628584254,0.10650656955440192,Amritsar
31.638310344827588,74.86109310344827,37.596034041733844,0.49932616224939164,0.24904917193513487,Amritsar
31.640034482758622,74.86109310344827,37.15942413027378,0.4924781137650908,0.26429670196859606,Amritsar
31.641758620689654,74.86109310344827,38.94591397537854,0.4775446292929412,0.23269188559605603,Amritsar
31.64348275862069,74.86109310344827,37.0203450943315,0.5013613058942101,0.19758734316927298,Amritsar
31.645206896551723,74.86109310344827,40.342254034565016,0.4041456729744799,0.3291779107291497,Amritsar
31.64693103448276,74.86109310344827,37.38479708791306,0.3656229666915193,0.18412619712137998,Amritsar
31.648655172413793,74.86109310344827,37.20552312434961,0.4088944072233479,0.2246586046343938,Amritsar
31.650379310344828,74.86109310344827,37.37026349642435,0.4480998387992454,0.2548015345553431,Amritsar
31.652103448275863,74.86109310344827,37.74081863558211,0.4063520001798649,0.23387003407819032,Amritsar
31.653827586206894,74.86109310344827,36.93141385018489,0.28612276431821393,0.453777310476428,Amritsar
31.65555172413793,74.86109310344827,36.955941391999886,0.39700510611573897,0.33872765396857485,Amritsar
31.657275862068964,74.86109310344827,36.98160633009786,0.34861112681886613,0.20710595385432837,Amritsar
31.659,74.86109310344827,35.44121095842762,0.3895192409131031,0.36513484183073447,Amritsar
31.609,74.8628172413793,36.94129307097619,0.3660944258682831,0.39247241907353936,Amritsar
31.610724137931037,74.8628172413793,33.74261668859275,0.3485351636215445,0.3030003877546857,Amritsar
31.61244827586207,74.8628172413793,35.36266406952508,0.4286367601822109,0.19779408412354726,Amritsar
31.614172413793106,74.8628172413793,40.17841536597394,0.30215065794046203,0.37703556241674624,Amritsar
31.615896551724138,74.8628172413793,37.18124329565253,0.37700592896863755,0.22087559356383846,Amritsar
31.617620689655173,74.8628172413793,35.083088947204665,0.31250275959991825,0.3348383452666885,Amritsar
31.619344827586207,74.8628172413793,37.000314966866775,0.37080807594136794,0.21225791291899526,Amritsar
31.621068965517242,74.8628172413793,37.831160912793905,0.4272382922176776,0.37457279941696886,Amritsar
31.622793103448277,74.8628172413793,37.848271029127645,0.5192012520012609,0.32268692830082435,Amritsar
31.624517241379312,74.8628172413793,38.92740036551316,0.40822884768363654,0.039998866892398455,Amritsar
31.626241379310347,74.8628172413793,39.898016493827704,0.5389377013538054,0.10284003099593453,Amritsar
31.62796551724138,74.8628172413793,39.255171618105024,0.5078938492140805,0.16031876365218378,Amritsar
31.629689655172413,74.8628172413793,41.24200505418241,0.5021339396640843,0.2588335861415552,Amritsar
31.631413793103448,74.8628172413793,40.34421127053379,0.5009778004766896,0.1337108468911583,Amritsar
31.633137931034483,74.8628172413793,39.033294276008675,0.5585189254901207,0.1749383830824447,Amritsar
31.634862068965518,74.8628172413793,41.2344282403842,0.47660249417626244,0.20202266846976458,Amritsar
31.636586206896553,74.8628172413793,41.15528118838348,0.43309507064520103,0.05018741857210614,Amritsar
31.638310344827588,74.8628172413793,40.41951672781073,0.48464021471601165,0.05933134618035393,Amritsar
31.640034482758622,74.8628172413793,41.95297219043361,0.4826524643855131,0.0,Amritsar
31.641758620689654,74.8628172413793,37.73729482466183,0.54596028136055,0.08334220933605652,Amritsar
31.64348275862069,74.8628172413793,38.74253489857963,0.5111239729714685,0.29555526495089784,Amritsar
31.645206896551723,74.8628172413793,36.51041098384637,0.4740748873035276,0.2973915661641484,Amritsar
31.64693103448276,74.8628172413793,37.66950271999697,0.4747698242397856,0.19191478841962242,Amritsar
